Order_ID,Customer_Name,Age,Gender,State,City,Product_Category,Product_Name,Quantity,Unit_Price,Sales_Amount,Order_Date,Payment_Method,Customer_Rating,Delivery_Status
ORD09444,Advaith Bera,60.0,Male,Karnataka,Bengaluru,Clothing,Jacket,2.0,2366.62,4733.24,2024-07-29,Cash,1.5,Pending
ORD09445,Vidhi Prashad,36.0,Male,Tamil Nadu,Chennai,Furniture,Chair,7.0,3432.75,24029.25,2024-11-19,UPI,4.4,Pending
ORD09446,Zarna Rajagopal,48.0,Male,Tamil Nadu,Bengaluru,Electronics,Mobile,2.0,2340.64,4681.28,2025-07-20,Cash,4.4,Pending
ORD09447,Anusha Nanda,45.0,Male,Kerala,Bengaluru,Electronics,Rice,4.0,4740.65,18962.6,2026-02-26,Cash,2.9,Pending
ORD09448,Meghana Dani,59.0,Female,Kerala,New Delhi,Groceries,Rice,1.0,2372.83,2372.83,2024-10-07,Debit Card,3.8,Pending
ORD09449,Meghana Dani,40.0,Female,Kerala,New Delhi,Electronics,Mobile,8.0,3036.72,10779.66,2026-04-05,Credit Card,1.2,Delivered
ORD09450,Praneel Nadig,52.0,Male,Tamil Nadu,Bengaluru,Books,Dictionary,7.0,191.2,1338.4,2024-09-28,UPI,1.5,Delivered
ORD09451,Kavya Manne,34.0,Male,Maharashtra,Chennai,Unknown,Jacket,2.0,995.5,1991.0,2025-05-27,UPI,4.9,Cancelled
ORD09452,Pooja Salvi,30.0,Female,Kerala,Chennai,Groceries,Rice,7.0,158.72,1991.0,2025-01-30,Net Banking,4.1,Cancelled
ORD09453,Kritika Lad,61.0,Female,Delhi,Bengaluru,Furniture,Chair,3.0,2724.11,8172.33,2026-03-14,Cash,1.1,Delivered
ORD09454,Osha Bhattacharyya,36.0,Female,Karnataka,New Delhi,Furniture,Sofa,2.0,3358.45,6716.9,2025-11-12,Credit Card,2.8,Pending
ORD09455,Vedhika Ratti,36.0,Male,Tamil Nadu,Kochi,Electronics,Headphones,6.0,4315.47,25892.82,2025-11-07,Credit Card,2.8,Pending
ORD09456,Ikbal Agarwal,21.0,Male,Karnataka,New Delhi,Furniture,Sofa,6.0,4194.48,25166.88,2025-02-06,Cash,3.1,Delivered
ORD09457,Qushi Rana,40.0,Male,Kerala,New Delhi,Furniture,Table,5.0,1809.07,10779.66,2025-02-06,UPI,4.4,Cancelled
ORD09458,Yashodhara Halder,65.0,Female,Tamil Nadu,Chennai,Furniture,Table,5.0,1133.74,5668.7,2025-07-22,Net Banking,3.4,Cancelled
ORD09459,Yashodhara Chakrabarti,20.0,Female,Kerala,Chennai,Electronics,Mobile,10.0,4896.61,48966.1,2025-03-06,Net Banking,3.3,Delivered
ORD09460,Zayyan Kumer,21.0,Female,Karnataka,New Delhi,Electronics,Laptop,3.0,1832.64,5497.92,2025-03-06,Debit Card,1.1,Pending
ORD09461,Zinal Dada,40.0,Male,Maharashtra,Bengaluru,Electronics,Mobile,8.0,3922.77,5497.92,2026-02-07,Cash,1.1,Pending
ORD09462,Suhani Butala,32.0,Female,Maharashtra,Kochi,Books,Magazine,2.0,1785.07,3570.14,2025-10-05,Cash,1.1,Cancelled
ORD09463,Oviya Brahmbhatt,59.0,Female,Kerala,New Delhi,Books,Dictionary,4.0,1785.07,17490.08,2024-09-24,Cash,1.5,Cancelled
ORD09464,Chatresh Rao,45.0,Female,Maharashtra,Kochi,Books,Rice,7.0,1915.25,13406.75,2025-11-23,UPI,1.6,Pending
ORD09465,Kamya Bhat,54.0,Female,Maharashtra,Mumbai,Furniture,Sofa,3.0,2393.2,7179.6,2025-01-21,UPI,3.8,Cancelled
ORD09466,Reva Venkataraman,54.0,Male,Maharashtra,Kochi,Electronics,Laptop,3.0,4530.92,31716.44,2025-12-23,Debit Card,2.8,Delivered
ORD09467,Mugdha Mutti,19.0,Male,Maharashtra,Kochi,Electronics,Sofa,5.0,2702.5,13512.5,2026-01-02,Debit Card,1.2,Cancelled
ORD09468,Bakhshi Pandya,29.0,Female,Tamil Nadu,Mumbai,Books,Magazine,8.0,3580.54,10779.66,2026-01-28,Net Banking,1.6,Delivered
ORD09469,Mugdha Sem,21.0,Female,Maharashtra,Kochi,Groceries,Milk,9.0,1190.9,10718.1,2026-01-28,Credit Card,4.0,Cancelled
ORD09470,Leela Ram,36.0,Male,Kerala,Bengaluru,Furniture,Sofa,5.0,2614.63,13073.15,2026-03-24,Net Banking,4.0,Cancelled
ORD09471,Chameli Anand,47.0,Male,Kerala,Bengaluru,Furniture,Table,3.0,3512.78,10538.34,2026-03-24,Cash,3.4,Cancelled
ORD09472,Daksh Varkey,24.0,Male,Tamil Nadu,Bengaluru,Furniture,Shirt,7.0,4457.82,31204.74,2024-08-09,UPI,3.4,Cancelled
ORD09473,Shivani Agarwal,33.0,Male,Delhi,Bengaluru,Groceries,Rice,1.0,2804.55,2804.55,2025-10-20,Net Banking,2.9,Delivered
ORD09474,Harsh Kar,27.0,Male,Kerala,Chennai,Furniture,Chair,6.0,139.01,834.06,2024-09-30,Net Banking,4.8,Delivered
ORD09475,Wazir Sami,44.0,Male,Tamil Nadu,Bengaluru,Clothing,Jeans,6.0,583.39,3500.34,2025-12-04,Credit Card,1.7,Delivered
ORD09476,Vivaan Chauhan,22.0,Male,Kerala,Mumbai,Groceries,Oil,1.0,871.18,871.18,2025-03-11,UPI,3.8,Cancelled
ORD09477,Kevin Contractor,55.0,Male,Delhi,New Delhi,Groceries,Milk,1.0,871.18,5413.98,2025-02-25,Debit Card,1.3,Cancelled
ORD09478,Frederick Nayar,57.0,Male,Tamil Nadu,Mumbai,Clothing,Jacket,3.0,466.24,1398.72,2024-06-21,Cash,2.6,Cancelled
ORD09479,Harshil Dugal,32.0,Male,Kerala,New Delhi,Clothing,Shirt,6.0,749.8,4498.8,2024-09-16,UPI,1.8,Cancelled
ORD09480,Balhaar Maharaj,54.0,Male,Tamil Nadu,New Delhi,Groceries,Milk,1.0,3549.52,3549.52,2025-11-04,Credit Card,3.4,Delivered
ORD09481,Zayyan Khalsa,50.0,Female,Karnataka,Kochi,Furniture,Sofa,4.0,3036.29,12145.16,2026-03-04,Credit Card,3.0,Pending
ORD09482,Baghyawati Kaul,26.0,Male,Karnataka,Mumbai,Furniture,Mobile,8.0,4391.67,35133.36,2024-11-03,Cash,3.1,Delivered
ORD09483,Darpan Hayre,54.0,Male,Delhi,Chennai,Books,Magazine,2.0,3243.37,6486.74,2025-12-06,Credit Card,1.4,Cancelled
ORD09484,Warjas Nagy,28.0,Male,Tamil Nadu,Mumbai,Clothing,Jacket,3.0,697.94,2093.82,2025-07-15,UPI,1.5,Pending
ORD09484,Warjas Nagy,40.0,Male,Karnataka,Mumbai,Electronics,Headphones,7.0,3309.1,23163.7,2026-01-19,Debit Card,1.5,Pending
ORD09486,Niharika Borde,42.0,Male,Karnataka,Mumbai,Clothing,Jacket,7.0,2786.05,19502.35,2026-04-06,Credit Card,1.5,Cancelled
ORD09487,Sanya Sampath,51.0,Male,Karnataka,New Delhi,Electronics,Laptop,7.0,3368.38,23578.66,2024-06-19,Debit Card,2.7,Cancelled
ORD09488,Yatan Tripathi,26.0,Male,Delhi,Chennai,Clothing,Shirt,5.0,3615.51,18077.55,2025-11-14,Cash,2.9,Delivered
ORD09489,Riya Dhingra,39.0,Male,Delhi,Chennai,Unknown,Chair,4.0,2280.44,9121.76,2025-07-07,UPI,1.9,Pending
ORD09490,Kala Arya,30.0,Female,Karnataka,Bengaluru,Electronics,Headphones,5.0,2108.51,10542.55,2024-11-20,Credit Card,4.1,Delivered
ORD09491,Wahab Bassi,47.0,Male,Tamil Nadu,Bengaluru,Furniture,Sofa,6.0,1474.95,10542.55,2026-01-31,Net Banking,4.0,Delivered
ORD09492,Advik Baria,43.0,Male,Kerala,Bengaluru,Clothing,Jeans,10.0,3433.21,34332.1,2024-10-16,Debit Card,4.3,Pending
ORD09493,Amrita Setty,38.0,Female,Kerala,New Delhi,Groceries,Oil,5.0,3433.21,21673.1,2025-06-21,Net Banking,2.5,Pending
ORD09494,Pranav Soni,33.0,Female,Tamil Nadu,Kochi,Books,Dictionary,2.0,2068.44,4136.88,2025-05-01,Credit Card,2.5,Delivered
ORD09495,Bimala Setty,31.0,Female,Delhi,New Delhi,Furniture,Table,3.0,2686.14,8058.42,2026-05-15,Credit Card,3.3,Cancelled
ORD09496,Mason Saha,40.0,Female,Delhi,Chennai,Books,Novel,3.0,2160.03,17280.24,2024-09-16,Debit Card,4.4,Delivered
ORD09496,Mason Saha,31.0,Female,Tamil Nadu,Kochi,Furniture,Chair,2.0,4742.9,9485.8,2024-08-20,Debit Card,2.9,Delivered
ORD09498,Upma Date,20.0,Male,Maharashtra,Mumbai,Furniture,Table,7.0,1151.42,8059.94,2024-08-22,Debit Card,3.2,Pending
ORD09499,Riya Sharma,20.0,Male,Tamil Nadu,Mumbai,Books,Magazine,4.0,4815.58,19262.32,2026-01-25,Net Banking,2.9,Cancelled
ORD09500,Oeshi Chacko,64.0,Male,Tamil Nadu,New Delhi,Electronics,Laptop,2.0,3505.42,7010.84,2025-03-09,Credit Card,2.9,Pending
ORD09501,Oeshi Chacko,52.0,Female,Tamil Nadu,New Delhi,Books,Magazine,9.0,453.74,4083.66,2024-09-03,Net Banking,4.3,Delivered
ORD09502,Advik Buch,57.0,Male,Maharashtra,New Delhi,Electronics,Laptop,3.0,1169.09,3507.27,2025-11-20,Net Banking,4.3,Pending
ORD09503,Shivansh Maharaj,60.0,Male,Kerala,New Delhi,Furniture,Laptop,6.0,4845.06,29070.36,2025-11-20,Debit Card,3.7,Pending
ORD09504,Manan Narang,59.0,Female,Karnataka,New Delhi,Books,Magazine,2.0,2993.31,5986.62,2025-04-26,Cash,2.3,Delivered
ORD09505,Eta Varkey,28.0,Male,Karnataka,Kochi,Books,Dictionary,6.0,1192.78,7156.68,2025-04-26,Cash,3.1,Delivered
ORD09506,Ishaan Lal,47.0,Male,Kerala,Bengaluru,Books,Dictionary,2.0,924.56,1849.12,2025-12-13,Net Banking,2.5,Cancelled
ORD09507,Anusha Vala,55.0,Male,Karnataka,Bengaluru,Groceries,Milk,4.0,1542.62,1849.12,2025-12-13,UPI,2.4,Cancelled
ORD09508,Neha Devi,55.0,Male,Delhi,Bengaluru,Groceries,Rice,4.0,2856.09,22848.72,2025-07-17,Cash,4.6,Delivered
ORD09509,Dalbir Biswas,39.0,Female,Tamil Nadu,Mumbai,Groceries,Rice,9.0,2205.44,19848.96,2024-10-18,Debit Card,4.3,Pending
ORD09510,Upadhriti Chandra,56.0,Male,Kerala,Chennai,Electronics,Laptop,2.0,4301.93,8603.86,2025-05-03,UPI,2.6,Delivered
ORD09511,Upadhriti Chandra,47.0,Male,Tamil Nadu,Kochi,Electronics,Laptop,6.0,3087.38,18524.28,2025-05-03,Debit Card,1.2,Delivered
ORD09512,Abeer Kothari,62.0,Male,Delhi,Chennai,Books,Novel,9.0,4326.87,38941.83,2026-04-10,Debit Card,2.8,Pending
ORD09512,Patrick Chaudhary,26.0,Male,Delhi,New Delhi,Books,Novel,4.0,2700.01,10800.04,2024-07-26,Debit Card,1.2,Pending
ORD09514,Neel Ganesan,52.0,Male,Kerala,New Delhi,Clothing,Shirt,3.0,2638.23,7914.69,2025-05-29,UPI,4.9,Pending
ORD09514,Saksham Kapadia,39.0,Male,Kerala,Bengaluru,Clothing,Shirt,7.0,2011.76,14082.32,2025-06-17,Credit Card,4.6,Cancelled
ORD09514,Ekta Mittal,36.0,Male,Delhi,Bengaluru,Furniture,Table,9.0,3729.22,33562.98,2025-08-21,UPI,1.2,Pending
ORD09517,Januja Kala,63.0,Female,Tamil Nadu,Bengaluru,Groceries,Rice,6.0,424.17,2545.02,2025-09-01,Debit Card,4.3,Pending
ORD09518,Upasna Om,63.0,Female,Tamil Nadu,Mumbai,Groceries,Magazine,1.0,4723.39,4723.39,2025-09-30,Debit Card,4.5,Delivered
ORD09519,Zehaan Kapoor,28.0,Male,Maharashtra,Chennai,Clothing,Jacket,2.0,2740.79,5481.58,2025-03-05,Debit Card,3.1,Delivered
ORD09520,Zehaan Kapoor,51.0,Male,Maharashtra,Mumbai,Clothing,Shirt,6.0,3699.72,22198.32,2025-08-25,Debit Card,3.2,Cancelled
ORD09521,Ekansh Karpe,21.0,Male,Tamil Nadu,Chennai,Books,Magazine,7.0,1395.95,22198.32,2025-10-28,UPI,3.2,Pending
ORD09522,Warjas Devan,53.0,Male,Kerala,Bengaluru,Clothing,Jeans,10.0,1617.87,16178.7,2026-03-21,UPI,3.6,Cancelled
ORD09523,Yashawini Seth,62.0,Male,Tamil Nadu,Chennai,Electronics,Headphones,7.0,3873.12,27111.84,2025-07-19,Net Banking,2.0,Cancelled
ORD09524,Lila Mutti,38.0,Female,Delhi,Bengaluru,Electronics,Mobile,1.0,4796.42,4796.42,2025-05-05,Credit Card,4.7,Cancelled
ORD09525,Oeshi Salvi,56.0,Female,Maharashtra,Chennai,Unknown,Jeans,8.0,3984.03,31872.24,2026-05-18,UPI,3.8,Pending
ORD09526,Bhanumati Ben,50.0,Female,Kerala,New Delhi,Unknown,Jeans,10.0,1214.95,12149.5,2024-11-17,Cash,2.4,Delivered
ORD09527,Bhanumati Ben,21.0,Male,Maharashtra,Mumbai,Furniture,Sofa,3.0,3652.4,10957.2,2024-12-22,Cash,2.2,Cancelled
ORD09528,Dominic Dasgupta,40.0,Male,Delhi,Bengaluru,Groceries,Sofa,10.0,3316.18,10957.2,2026-01-22,Net Banking,4.5,Pending
ORD09529,Maanav Pillai,54.0,Female,Delhi,Bengaluru,Groceries,Milk,3.0,2952.64,8857.92,2025-06-07,Net Banking,1.4,Delivered
ORD09530,Matthew Bhasin,22.0,Male,Delhi,New Delhi,Groceries,Rice,7.0,366.03,2562.21,2026-06-03,UPI,2.0,Pending
ORD09531,Jagrati Srinivas,56.0,Male,Tamil Nadu,Mumbai,Furniture,Table,10.0,3947.72,39477.2,2025-06-15,Debit Card,1.7,Pending
ORD09532,Yug Bajaj,44.0,Male,Karnataka,New Delhi,Furniture,Chair,8.0,3094.61,24756.88,2026-03-18,UPI,3.1,Cancelled
ORD09533,Bhavani Pai,58.0,Male,Delhi,Bengaluru,Groceries,Milk,6.0,975.05,5850.3,2025-01-07,Debit Card,2.6,Delivered
ORD09534,Edhitha Sarma,47.0,Male,Kerala,Kochi,Groceries,Milk,7.0,2676.67,18736.69,2025-01-07,UPI,1.6,Delivered
ORD09534,Chavvi Rajan,32.0,Female,Kerala,New Delhi,Clothing,Jacket,7.0,2647.11,15882.66,2025-01-21,Net Banking,1.7,Delivered
ORD09536,Charles Khatri,32.0,Male,Delhi,New Delhi,Books,Magazine,7.0,4305.45,30138.15,2025-05-01,Debit Card,4.9,Delivered
ORD09536,Finn Grewal,57.0,Male,Kerala,Kochi,Groceries,Rice,1.0,772.18,772.18,2025-04-26,UPI,1.8,Pending
ORD09538,Darsh Khare,44.0,Female,Tamil Nadu,New Delhi,Books,Novel,6.0,2637.51,15825.06,2025-02-19,Cash,1.8,Cancelled
ORD09539,Krisha Kalita,44.0,Male,Tamil Nadu,Mumbai,Clothing,Jacket,9.0,4050.55,15825.06,2024-06-29,UPI,4.3,Pending
ORD09540,Sai Kala,55.0,Female,Kerala,New Delhi,Clothing,Jacket,2.0,3085.74,6171.48,2025-12-12,Net Banking,3.6,Delivered
ORD09541,Yauvani Kaur,55.0,Female,Kerala,Bengaluru,Clothing,Jeans,5.0,399.2,1996.0,2025-04-15,Cash,1.3,Cancelled
ORD09542,Quincy Mane,65.0,Female,Kerala,New Delhi,Clothing,Jacket,3.0,3915.39,11746.17,2024-12-23,Cash,3.7,Delivered
ORD09543,Jagdish Shetty,64.0,Male,Karnataka,Bengaluru,Electronics,Mobile,1.0,1376.24,1376.24,2025-10-07,Cash,3.7,Delivered
ORD09544,Harita Sunder,32.0,Male,Maharashtra,Mumbai,Books,Dictionary,9.0,711.72,6405.48,2025-10-07,Debit Card,2.0,Cancelled
ORD09544,Tarak Badami,55.0,Male,Tamil Nadu,New Delhi,Clothing,Jeans,6.0,3991.58,23949.48,2026-03-02,UPI,1.4,Pending
ORD09546,Azad Pathak,63.0,Female,Kerala,New Delhi,Clothing,Sofa,10.0,1788.61,17886.1,2025-09-19,Cash,1.5,Delivered
ORD09547,Tanmayi Sundaram,54.0,Male,Maharashtra,New Delhi,Groceries,Milk,4.0,4274.2,17096.8,2025-06-10,Credit Card,3.8,Delivered
ORD09548,Krishna Bali,50.0,Female,Maharashtra,New Delhi,Electronics,Milk,4.0,2505.87,5011.74,2025-11-23,Cash,4.3,Delivered
ORD09549,Prisha Chandra,56.0,Male,Karnataka,Kochi,Electronics,Laptop,7.0,547.27,3830.89,2025-11-17,Net Banking,2.8,Delivered
ORD09550,Vritti Sami,32.0,Male,Maharashtra,Bengaluru,Unknown,Chair,2.0,4851.88,9703.76,2025-08-07,UPI,4.9,Pending
ORD09551,Gaurang Suri,20.0,Male,Maharashtra,New Delhi,Groceries,Milk,1.0,3576.44,3576.44,2025-05-08,Net Banking,4.7,Delivered
ORD09552,Frado Trivedi,50.0,Male,Kerala,Kochi,Groceries,Oil,1.0,4564.4,4564.4,2024-06-26,Cash,4.6,Delivered
ORD09553,Eshana Ratta,39.0,Female,Delhi,Kochi,Groceries,Rice,7.0,2863.79,20046.53,2024-06-26,Debit Card,2.7,Pending
ORD09554,Karan Saini,46.0,Female,Tamil Nadu,Chennai,Unknown,Oil,5.0,4638.34,23191.7,2025-11-01,Debit Card,2.1,Delivered
ORD09555,Dakshesh Savant,43.0,Male,Maharashtra,Chennai,Electronics,Laptop,1.0,602.7,602.7,2024-11-29,UPI,2.5,Delivered
ORD09556,Gautam Bail,30.0,Male,Maharashtra,Chennai,Groceries,Oil,10.0,4824.25,48242.5,2026-02-06,Cash,4.1,Delivered
ORD09557,Barkha Ahuja,48.0,Male,Maharashtra,Mumbai,Groceries,Rice,7.0,3552.13,48242.5,2026-05-26,Credit Card,4.7,Pending
ORD09558,Shravya Saha,48.0,Female,Tamil Nadu,Mumbai,Clothing,Rice,6.0,4700.02,28200.12,2025-07-10,Debit Card,1.8,Cancelled
ORD09559,Tamanna Kibe,43.0,Female,Tamil Nadu,Bengaluru,Furniture,Sofa,9.0,4035.75,36321.75,2024-07-18,Debit Card,2.9,Delivered
ORD09560,Vasudha Karan,24.0,Male,Karnataka,Kochi,Electronics,Laptop,6.0,3004.13,18024.78,2026-06-10,Cash,3.7,Cancelled
ORD09561,David Divan,27.0,Male,Delhi,Chennai,Books,Novel,2.0,164.24,328.48,2026-05-23,UPI,4.0,Pending
ORD09562,Jatin Shetty,43.0,Female,Maharashtra,Chennai,Electronics,Mobile,5.0,4448.18,22240.9,2025-05-21,Cash,3.4,Delivered
ORD09563,Banjeet Srinivasan,35.0,Male,Maharashtra,Mumbai,Clothing,Jeans,5.0,2552.82,10779.66,2024-09-03,Credit Card,4.2,Cancelled
ORD09563,Janani Buch,35.0,Male,Maharashtra,New Delhi,Books,Dictionary,3.0,119.1,357.3,2025-06-27,UPI,4.6,Cancelled
ORD09565,Tamanna Boase,64.0,Male,Kerala,Bengaluru,Clothing,Jacket,3.0,1356.65,9496.55,2024-09-27,UPI,4.6,Delivered
ORD09565,Nikita Date,51.0,Male,Karnataka,Bengaluru,Books,Magazine,9.0,384.28,3458.52,2025-07-22,UPI,3.4,Delivered
ORD09567,Chanakya Vala,48.0,Male,Kerala,Chennai,Books,Magazine,3.0,1463.69,4391.07,2024-09-15,Net Banking,4.5,Pending
ORD09568,Abhiram Mukhopadhyay,29.0,Male,Maharashtra,Mumbai,Furniture,Sofa,5.0,4261.73,21308.65,2025-11-07,Credit Card,2.8,Delivered
ORD09569,Hardik Banik,65.0,Female,Tamil Nadu,Chennai,Books,Magazine,8.0,4722.56,37780.48,2024-07-08,UPI,1.7,Delivered
ORD09570,Krishna Sha,44.0,Male,Maharashtra,Chennai,Books,Novel,7.0,913.94,6397.58,2025-06-27,Debit Card,3.8,Cancelled
ORD09570,Andrew Hegde,32.0,Female,Karnataka,Chennai,Unknown,Jeans,5.0,173.82,869.1,2025-09-18,Debit Card,1.5,Cancelled
ORD09572,Charles Mani,45.0,Female,Maharashtra,Chennai,Electronics,Headphones,1.0,1659.3,1659.3,2025-03-25,Net Banking,4.9,Cancelled
ORD09573,Chanchal Desai,63.0,Male,Kerala,Chennai,Clothing,Jacket,1.0,4273.57,17094.28,2025-10-30,Cash,1.5,Delivered
ORD09574,Yauvani Dhingra,54.0,Female,Tamil Nadu,Bengaluru,Clothing,Oil,3.0,2615.47,7846.41,2026-05-24,Net Banking,1.5,Pending
ORD09575,Raghav Bhatt,34.0,Male,Delhi,Mumbai,Books,Dictionary,4.0,1904.82,7619.28,2024-11-16,Credit Card,2.4,Cancelled
ORD09576,Gunbir Borra,23.0,Male,Kerala,New Delhi,Electronics,Mobile,2.0,1904.82,1402.88,2024-07-08,Credit Card,2.4,Delivered
ORD09577,Ladli Anne,38.0,Male,Kerala,New Delhi,Books,Novel,10.0,3914.56,10779.66,2026-01-05,Cash,4.3,Cancelled
ORD09578,Irya Bal,38.0,Male,Karnataka,Kochi,Unknown,Oil,1.0,2933.68,2933.68,2025-11-17,Net Banking,2.2,Cancelled
ORD09579,Irya Bal,18.0,Female,Delhi,Bengaluru,Unknown,Headphones,1.0,1726.74,17267.4,2025-07-31,Debit Card,2.5,Cancelled
ORD09580,Januja Char,45.0,Female,Kerala,Kochi,Books,Magazine,1.0,1293.75,10779.66,2024-08-12,Net Banking,4.6,Pending
ORD09581,Lipika Apte,63.0,Female,Tamil Nadu,Chennai,Books,Magazine,9.0,1692.79,15235.11,2024-10-25,UPI,1.2,Delivered
ORD09582,Shaurya Sinha,37.0,Female,Karnataka,Mumbai,Groceries,Milk,9.0,2120.65,8482.6,2025-08-29,Credit Card,1.5,Pending
ORD09583,Ekavir Dutt,54.0,Male,Maharashtra,New Delhi,Books,Novel,4.0,4254.74,17018.96,2025-12-29,Cash,1.6,Cancelled
ORD09584,Aditya Radhakrishnan,35.0,Female,Delhi,Bengaluru,Groceries,Milk,4.0,1206.52,4826.08,2026-01-23,Credit Card,1.6,Pending
ORD09584,Charita Thaman,56.0,Female,Tamil Nadu,Bengaluru,Clothing,Jeans,6.0,3129.07,18774.42,2026-03-25,Debit Card,2.0,Cancelled
ORD09586,Lohit Tank,43.0,Female,Karnataka,Bengaluru,Electronics,Headphones,3.0,4292.05,12876.15,2024-08-03,Debit Card,4.9,Cancelled
ORD09587,Triya Sangha,24.0,Female,Delhi,Chennai,Electronics,Headphones,8.0,2121.21,16969.68,2025-09-10,Credit Card,3.4,Pending
ORD09588,Oviya Bhavsar,31.0,Male,Tamil Nadu,New Delhi,Electronics,Laptop,8.0,2524.88,20199.04,2025-03-19,Cash,1.1,Cancelled
ORD09589,Kalpit Parekh,29.0,Male,Maharashtra,New Delhi,Electronics,Headphones,8.0,2602.39,20819.12,2025-10-01,Cash,4.0,Cancelled
ORD09590,Kalpit Bail,24.0,Male,Maharashtra,Bengaluru,Furniture,Table,10.0,2157.48,21574.8,2026-04-05,Debit Card,1.4,Cancelled
ORD09591,Kalpit Bail,20.0,Male,Kerala,Chennai,Electronics,Mobile,6.0,3647.43,21884.58,2026-02-14,UPI,3.7,Delivered
ORD09592,Hemang Garg,50.0,Male,Delhi,Mumbai,Electronics,Headphones,4.0,4529.35,18117.4,2025-05-04,UPI,1.5,Delivered
ORD09593,Abdul Kumar,25.0,Male,Kerala,Kochi,Electronics,Laptop,5.0,3279.39,16396.95,2025-05-21,Credit Card,2.7,Delivered
ORD09594,Vansha Zacharia,56.0,Male,Maharashtra,Kochi,Groceries,Rice,4.0,4730.73,18922.92,2025-12-12,Net Banking,3.9,Pending
ORD09595,Aryan Sankar,19.0,Male,Maharashtra,Chennai,Unknown,Milk,10.0,2290.32,22903.2,2024-12-22,UPI,3.9,Pending
ORD09596,Jeremiah Gandhi,25.0,Female,Kerala,Chennai,Groceries,Milk,4.0,475.9,1903.6,2026-06-11,Cash,1.6,Pending
ORD09597,Maya Dayal,58.0,Male,Maharashtra,Chennai,Books,Dictionary,4.0,4567.37,18269.48,2026-06-11,Net Banking,1.6,Pending
ORD09598,Isha Manne,46.0,Male,Tamil Nadu,Kochi,Books,Magazine,2.0,2505.48,5010.96,2024-11-16,Credit Card,3.3,Delivered
ORD09599,Samaksh Buch,46.0,Male,Karnataka,Kochi,Clothing,Jacket,8.0,1948.22,15585.76,2025-07-06,Net Banking,1.9,Delivered
ORD09600,Ati Shenoy,46.0,Male,Karnataka,Chennai,Clothing,Jacket,10.0,2588.48,25884.8,2024-11-24,Debit Card,4.1,Delivered
ORD09601,Bhavna Kannan,29.0,Male,Karnataka,Chennai,Groceries,Oil,7.0,2545.75,17820.25,2025-02-04,Cash,3.9,Delivered
ORD09602,Bhavika Deep,53.0,Male,Karnataka,Chennai,Furniture,Sofa,4.0,3616.72,14466.88,2025-02-04,Net Banking,1.9,Pending
ORD09603,Ijaya Bansal,43.0,Male,Tamil Nadu,Bengaluru,Groceries,Oil,3.0,4790.96,14372.88,2026-05-22,Cash,4.8,Cancelled
ORD09604,Ekansh Ghosh,19.0,Male,Delhi,New Delhi,Unknown,Headphones,3.0,3768.17,11304.51,2026-06-11,Net Banking,4.2,Pending
ORD09605,Mohini Karan,51.0,Female,Kerala,Bengaluru,Electronics,Headphones,10.0,958.78,9587.8,2024-09-05,Credit Card,4.7,Delivered
ORD09606,Onveer Om,51.0,Male,Kerala,Mumbai,Groceries,Rice,2.0,3939.28,7878.56,2026-02-12,Net Banking,4.8,Delivered
ORD09607,Ekiya Padmanabhan,65.0,Male,Tamil Nadu,Mumbai,Furniture,Sofa,3.0,3119.03,9357.09,2025-10-22,Cash,4.4,Pending
ORD09608,Udyati Iyer,53.0,Female,Maharashtra,New Delhi,Groceries,Rice,1.0,1758.77,1758.77,2026-05-10,Debit Card,3.9,Delivered
ORD09608,Darpan Varty,18.0,Male,Delhi,Bengaluru,Furniture,Chair,5.0,1867.39,9336.95,2024-10-24,Debit Card,3.9,Delivered
ORD09610,Yagnesh Bhargava,43.0,Male,Karnataka,Bengaluru,Furniture,Sofa,9.0,3996.96,35972.64,2024-09-25,Cash,1.1,Cancelled
ORD09611,Girik Agrawal,57.0,Male,Delhi,Bengaluru,Groceries,Oil,8.0,1336.65,10693.2,2026-05-04,Net Banking,3.8,Delivered
ORD09612,Yug Chandran,48.0,Male,Karnataka,Mumbai,Books,Novel,5.0,2475.77,12378.85,2026-02-27,Credit Card,3.0,Pending
ORD09613,Abhimanyu Dixit,50.0,Male,Karnataka,Bengaluru,Groceries,Novel,3.0,1589.19,4767.57,2024-08-09,UPI,3.4,Cancelled
ORD09614,Kritika Chacko,56.0,Male,Tamil Nadu,New Delhi,Furniture,Sofa,10.0,3905.5,39055.0,2025-12-18,Credit Card,2.4,Cancelled
ORD09615,Faqid Prakash,49.0,Male,Karnataka,Chennai,Groceries,Milk,2.0,1373.55,2747.1,2026-04-13,UPI,4.2,Cancelled
ORD09616,Zaitra Hegde,42.0,Male,Delhi,Chennai,Electronics,Mobile,3.0,3899.89,11699.67,2025-04-10,UPI,3.7,Cancelled
ORD09617,Naksh Bal,24.0,Male,Karnataka,Chennai,Books,Magazine,9.0,2477.83,22300.47,2026-02-07,Debit Card,1.1,Cancelled
ORD09618,Amara Chopra,27.0,Male,Tamil Nadu,Mumbai,Electronics,Headphones,6.0,2821.96,16931.76,2024-06-27,Debit Card,2.1,Delivered
ORD09619,Unnati Sha,18.0,Male,Kerala,Bengaluru,Furniture,Chair,6.0,3724.24,29793.92,2025-09-28,UPI,2.4,Pending
